#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
4692000      1.83e-01      1.30e-03      7.74e-02    4.5e-06
4693000      1.12e-01      7.07e-04      4.74e-02    4.5e-06
4694000      1.22e-01      1.06e-04      5.20e-02    4.5e-06
4695000      1.27e-01      8.54e-04      5.40e-02    4.5e-06
4696000      1.42e-01      8.38e-05      6.05e-02    4.5e-06
4697000      1.43e-01      3.18e-04      6.08e-02    4.5e-06
4698000      1.52e-01      5.88e-04      6.47e-02    4.5e-06
4699000      1.13e-01      1.08e-03      4.77e-02    4.5e-06
4700000      1.14e-01      2.68e-04      4.86e-02    4.5e-06
4701000      1.30e-01      2.69e-04      5.57e-02    4.5e-06
4702000      1.44e-01      9.83e-04      6.16e-02    4.5e-06
4703000      1.15e-01      1.59e-03      4.86e-02    4.5e-06
4704000      1.29e-01      1.88e-05      5.52e-02    4.5e-06
4705000      1.15e-01      8.72e-04      4.89e-02    4.4e-06
4706000      1.31e-01      2.16e-04      5.62e-02    4.4e-06
4707000      1.32e-01      3.46e-04      5.67e-02    4.4e-06
4708000      1.15e-01      1.89e-04      4.94e-02    4.4e-06
4709000      1.48e-01      5.96e-04      6.33e-02    4.4e-06
4710000      1.10e-01      1.89e-04      4.72e-02    4.4e-06
4711000      1.21e-01      1.22e-03      5.17e-02    4.4e-06
4712000      1.35e-01      1.08e-04      5.81e-02    4.4e-06
4713000      1.35e-01      2.11e-04      5.82e-02    4.4e-06
4714000      1.17e-01      8.26e-04      4.99e-02    4.4e-06
4715000      1.45e-01      1.00e-03      6.24e-02    4.4e-06
4716000      1.13e-01      3.64e-04      4.88e-02    4.4e-06
4717000      1.19e-01      9.52e-05      5.14e-02    4.4e-06
4718000      1.35e-01      4.22e-04      5.81e-02    4.4e-06
4719000      1.31e-01      4.75e-04      5.65e-02    4.4e-06
4720000      1.72e-01      2.31e-03      7.32e-02    4.4e-06
4721000      1.18e-01      8.95e-04      5.09e-02    4.4e-06
4722000      1.23e-01      4.15e-04      5.30e-02    4.4e-06
4723000      1.25e-01      1.26e-03      5.37e-02    4.4e-06
4724000      1.24e-01      5.24e-04      5.34e-02    4.4e-06
4725000      1.27e-01      8.11e-05      5.48e-02    4.3e-06
4726000      1.24e-01      9.62e-04      5.32e-02    4.3e-06
4727000      1.15e-01      1.54e-03      4.91e-02    4.3e-06
4728000      1.37e-01      1.02e-03      5.92e-02    4.3e-06
4729000      1.13e-01      9.51e-04      4.88e-02    4.3e-06
4730000      1.48e-01      8.17e-04      6.41e-02    4.3e-06
4731000      1.27e-01      1.55e-03      5.45e-02    4.3e-06
4732000      1.32e-01      1.36e-04      5.72e-02    4.3e-06
4733000      1.31e-01      5.42e-04      5.67e-02    4.3e-06
4734000      1.20e-01      1.17e-03      5.17e-02    4.3e-06
4735000      1.18e-01      1.28e-03      5.06e-02    4.3e-06
4736000      1.29e-01      2.81e-04      5.60e-02    4.3e-06
4737000      1.55e-01      2.15e-03      6.61e-02    4.3e-06
4738000      1.31e-01      1.56e-06      5.69e-02    4.3e-06
4739000      1.25e-01      1.29e-03      5.37e-02    4.3e-06
4740000      1.17e-01      2.36e-03      4.92e-02    4.3e-06
4741000      1.43e-01      1.75e-04      6.22e-02    4.3e-06
4742000      1.29e-01      7.11e-04      5.59e-02    4.3e-06
4743000      1.14e-01      8.66e-04      4.94e-02    4.3e-06
4744000      1.22e-01      7.96e-05      5.34e-02    4.3e-06
4745000      1.05e-01      4.26e-04      4.60e-02    4.2e-06
4746000      1.25e-01      8.42e-04      5.42e-02    4.2e-06
4747000      1.41e-01      3.39e-03      5.83e-02    4.2e-06
4748000      1.33e-01      1.75e-04      5.80e-02    4.2e-06
4749000      1.08e-01      1.88e-03      4.60e-02    4.2e-06
4750000      1.16e-01      1.53e-05      5.07e-02    4.2e-06
4751000      1.31e-01      4.11e-04      5.75e-02    4.2e-06
4752000      1.24e-01      6.61e-05      5.44e-02    4.2e-06
4753000      1.23e-01      2.47e-04      5.38e-02    4.2e-06
4754000      1.29e-01      2.02e-03      5.52e-02    4.2e-06
4755000      1.26e-01      1.13e-04      5.51e-02    4.2e-06
4756000      1.24e-01      5.55e-04      5.45e-02    4.2e-06
4757000      1.26e-01      3.05e-04      5.55e-02    4.2e-06
4758000      1.12e-01      3.20e-04      4.90e-02    4.2e-06
4759000      1.23e-01      3.35e-04      5.38e-02    4.2e-06
4760000      2.67e-01      4.76e-04      1.18e-01    4.2e-06
4761000      1.38e-01      3.34e-06      6.08e-02    4.2e-06
4762000      1.31e-01      7.19e-04      5.75e-02    4.2e-06
4763000      1.16e-01      1.30e-03      5.05e-02    4.2e-06
4764000      1.33e-01      1.33e-04      5.85e-02    4.2e-06
4765000      1.52e-01      8.98e-04      6.71e-02    4.1e-06
4766000      1.31e-01      2.52e-05      5.80e-02    4.1e-06
4767000      1.24e-01      2.98e-04      5.45e-02    4.1e-06
4768000      1.23e-01      3.55e-04      5.41e-02    4.1e-06
4769000      1.20e-01      6.69e-04      5.28e-02    4.1e-06
4770000      1.22e-01      1.33e-04      5.38e-02    4.1e-06
4771000      1.24e-01      4.65e-04      5.50e-02    4.1e-06
4772000      1.14e-01      6.12e-05      5.06e-02    4.1e-06
4773000      1.15e-01      4.63e-04      5.10e-02    4.1e-06
4774000      3.12e-01      3.61e-03      1.36e-01    4.1e-06
4775000      1.18e-01      5.89e-04      5.20e-02    4.1e-06
4776000      1.41e-01      9.85e-04      6.20e-02    4.1e-06
4777000      1.09e-01      4.76e-04      4.84e-02    4.1e-06
4778000      1.08e-01      1.49e-04      4.79e-02    4.1e-06
4779000      1.24e-01      8.13e-04      5.49e-02    4.1e-06
4780000      1.18e-01      1.05e-03      5.22e-02    4.1e-06
4781000      1.39e-01      5.14e-04      6.17e-02    4.1e-06
4782000      1.19e-01      4.42e-04      5.28e-02    4.1e-06
4783000      1.28e-01      1.06e-03      5.66e-02    4.1e-06
4784000      1.20e-01      7.44e-04      5.33e-02    4.1e-06
4785000      1.67e-01      6.26e-05      7.41e-02    4.1e-06
4786000      1.24e-01      7.43e-04      5.49e-02    4.1e-06
4787000      1.35e-01      2.36e-03      5.85e-02    4.1e-06
4788000      1.21e-01      3.81e-04      5.38e-02    4.1e-06
4789000      1.24e-01      1.39e-03      5.44e-02    4.1e-06
4790000      1.40e-01      8.70e-04      6.25e-02    4.0e-06
4791000      1.26e-01      4.39e-04      5.64e-02    4.0e-06
4792000      1.37e-01      4.01e-04      6.13e-02    4.0e-06
4793000      1.19e-01      2.46e-04      5.32e-02    4.0e-06
4794000      1.18e-01      1.40e-03      5.21e-02    4.0e-06
4795000      1.20e-01      5.68e-04      5.36e-02    4.0e-06
4796000      1.11e-01      6.50e-04      4.96e-02    4.0e-06
4797000      1.22e-01      1.50e-03      5.38e-02    4.0e-06
4798000      1.40e-01      1.70e-03      6.18e-02    4.0e-06
4799000      1.19e-01      3.40e-04      5.34e-02    4.0e-06
4800000      1.21e-01      6.78e-04      5.39e-02    4.0e-06
4801000      1.13e-01      1.83e-03      4.97e-02    4.0e-06
4802000      1.22e-01      2.47e-05      5.45e-02    4.0e-06
4803000      1.29e-01      1.08e-03      5.74e-02    4.0e-06
4804000      1.09e-01      2.11e-04      4.88e-02    4.0e-06
4805000      1.21e-01      7.57e-04      5.41e-02    4.0e-06
4806000      1.35e-01      1.50e-03      6.01e-02    4.0e-06
4807000      1.32e-01      1.06e-03      5.88e-02    4.0e-06
4808000      1.10e-01      3.27e-04      4.93e-02    4.0e-06
4809000      1.43e-01      1.65e-03      6.33e-02    4.0e-06
4810000      1.23e-01      1.56e-03      5.45e-02    3.9e-06
4811000      1.14e-01      9.63e-05      5.11e-02    3.9e-06
4812000      1.36e-01      9.89e-05      6.11e-02    3.9e-06
4813000      1.30e-01      1.32e-03      5.82e-02    3.9e-06
4814000      1.39e-01      2.48e-04      6.26e-02    3.9e-06
4815000      1.09e-01      1.23e-03      4.85e-02    3.9e-06
4816000      1.07e-01      5.18e-04      4.82e-02    3.9e-06
4817000      1.38e-01      1.25e-03      6.19e-02    3.9e-06
4818000      1.35e-01      4.03e-04      6.10e-02    3.9e-06
4819000      1.11e-01      6.87e-05      5.00e-02    3.9e-06
4820000      1.17e-01      8.67e-04      5.28e-02    3.9e-06
4821000      1.26e-01      8.11e-04      5.66e-02    3.9e-06
4822000      1.10e-01      1.24e-03      4.90e-02    3.9e-06
4823000      1.09e-01      7.53e-04      4.91e-02    3.9e-06
4824000      1.33e-01      4.30e-04      6.02e-02    3.9e-06
4825000      1.12e-01      3.48e-04      5.05e-02    3.9e-06
4826000      1.04e-01      3.32e-04      4.71e-02    3.9e-06
4827000      1.05e-01      2.87e-04      4.74e-02    3.9e-06
4828000      1.20e-01      8.15e-05      5.44e-02    3.9e-06
4829000      1.47e-01      3.20e-04      6.64e-02    3.9e-06
4830000      1.21e-01      3.14e-05      5.51e-02    3.8e-06
4831000      1.15e-01      7.85e-05      5.21e-02    3.8e-06
4832000      1.18e-01      1.01e-03      5.33e-02    3.8e-06
4833000      1.07e-01      1.41e-03      4.78e-02    3.8e-06
4834000      1.08e-01      1.04e-04      4.91e-02    3.8e-06
4835000      1.18e-01      2.78e-03      5.10e-02    3.8e-06
4836000      1.22e-01      7.18e-04      5.54e-02    3.8e-06
4837000      1.14e-01      2.74e-04      5.18e-02    3.8e-06
4838000      1.59e-01      1.87e-04      7.25e-02    3.8e-06
4839000      1.16e-01      4.06e-04      5.29e-02    3.8e-06
4840000      1.08e-01      1.87e-03      4.79e-02    3.8e-06
4841000      1.18e-01      1.91e-05      5.39e-02    3.8e-06
4842000      1.36e-01      7.49e-04      6.19e-02    3.8e-06
4843000      1.14e-01      1.87e-04      5.19e-02    3.8e-06
4844000      1.19e-01      1.21e-03      5.39e-02    3.8e-06
4845000      1.20e-01      5.31e-04      5.46e-02    3.8e-06
4846000      1.00e-01      3.98e-05      4.59e-02    3.8e-06
4847000      1.21e-01      1.33e-04      5.54e-02    3.8e-06
4848000      1.02e-01      5.02e-04      4.68e-02    3.8e-06
4849000      1.09e-01      9.90e-05      4.98e-02    3.8e-06
4850000      1.25e-01      9.58e-04      5.70e-02    3.8e-06
4851000      1.18e-01      1.23e-03      5.34e-02    3.8e-06
4852000      1.13e-01      6.57e-05      5.17e-02    3.8e-06
4853000      1.18e-01      1.30e-03      5.37e-02    3.8e-06
4854000      1.10e-01      5.04e-04      5.03e-02    3.8e-06
4855000      1.31e-01      3.97e-04      6.00e-02    3.7e-06
4856000      1.10e-01      2.09e-04      5.05e-02    3.7e-06
4857000      1.19e-01      6.52e-04      5.46e-02    3.7e-06
4858000      1.21e-01      2.30e-03      5.40e-02    3.7e-06
4859000      1.05e-01      2.51e-03      4.56e-02    3.7e-06
4860000      1.04e-01      2.81e-04      4.80e-02    3.7e-06
4861000      1.14e-01      2.01e-04      5.26e-02    3.7e-06
4862000      1.17e-01      1.22e-04      5.41e-02    3.7e-06
4863000      1.21e-01      5.34e-04      5.58e-02    3.7e-06
4864000      1.25e-01      5.41e-04      5.77e-02    3.7e-06
4865000      1.24e-01      1.11e-03      5.69e-02    3.7e-06
4866000      1.83e-01      1.76e-03      8.39e-02    3.7e-06
4867000      1.22e-01      7.89e-04      5.60e-02    3.7e-06
4868000      1.11e-01      6.63e-04      5.12e-02    3.7e-06
4869000      1.13e-01      8.92e-04      5.18e-02    3.7e-06
4870000      1.23e-01      4.84e-04      5.69e-02    3.7e-06
4871000      1.49e-01      1.50e-03      6.84e-02    3.7e-06
4872000      1.22e-01      4.65e-04      5.65e-02    3.7e-06
4873000      1.26e-01      3.58e-04      5.80e-02    3.7e-06
4874000      1.12e-01      1.74e-04      5.17e-02    3.7e-06
4875000      1.24e-01      6.77e-04      5.72e-02    3.7e-06
4876000      1.02e-01      7.24e-04      4.70e-02    3.7e-06
4877000      1.12e-01      3.14e-05      5.19e-02    3.7e-06
4878000      1.26e-01      7.50e-05      5.82e-02    3.7e-06
4879000      1.15e-01      6.09e-04      5.30e-02    3.7e-06
4880000      1.29e-01      1.43e-04      6.02e-02    3.6e-06
4881000      1.23e-01      1.03e-03      5.67e-02    3.6e-06
4882000      1.55e-01      1.23e-03      7.16e-02    3.6e-06
4883000      1.14e-01      8.84e-04      5.28e-02    3.6e-06
4884000      1.10e-01      1.56e-03      5.02e-02    3.6e-06
4885000      1.07e-01      7.82e-04      4.99e-02    3.6e-06
4886000      1.24e-01      7.69e-04      5.77e-02    3.6e-06
4887000      1.16e-01      1.05e-03      5.36e-02    3.6e-06
4888000      1.20e-01      7.09e-04      5.58e-02    3.6e-06
4889000      1.07e-01      4.83e-04      4.96e-02    3.6e-06
4890000      1.34e-01      5.35e-04      6.27e-02    3.6e-06
4891000      1.10e-01      1.23e-04      5.14e-02    3.6e-06
4892000      1.11e-01      7.57e-04      5.17e-02    3.6e-06
4893000      1.00e-01      1.32e-03      4.60e-02    3.6e-06
4894000      1.24e-01      1.16e-03      5.75e-02    3.6e-06
4895000      1.99e-01      2.08e-03      9.21e-02    3.6e-06
4896000      9.71e-02      3.15e-04      4.54e-02    3.6e-06
4897000      1.02e-01      4.20e-04      4.75e-02    3.6e-06
4898000      1.26e-01      4.18e-04      5.91e-02    3.6e-06
4899000      1.49e-01      9.04e-05      6.96e-02    3.6e-06
4900000      1.22e-01      8.49e-04      5.70e-02    3.5e-06
4901000      1.33e-01      1.65e-03      6.17e-02    3.5e-06
4902000      1.20e-01      1.01e-03      5.59e-02    3.5e-06
4903000      1.28e-01      8.08e-04      6.00e-02    3.5e-06
4904000      9.45e-02      6.72e-04      4.41e-02    3.5e-06
4905000      1.13e-01      2.77e-04      5.29e-02    3.5e-06
4906000      1.05e-01      1.04e-04      4.95e-02    3.5e-06
4907000      1.08e-01      9.44e-04      5.05e-02    3.5e-06
4908000      1.04e-01      1.55e-04      4.87e-02    3.5e-06
4909000      1.10e-01      3.77e-04      5.16e-02    3.5e-06
4910000      1.27e-01      1.84e-05      5.99e-02    3.5e-06
4911000      1.24e-01      2.86e-04      5.86e-02    3.5e-06
4912000      1.12e-01      6.32e-04      5.26e-02    3.5e-06
4913000      1.20e-01      1.96e-04      5.67e-02    3.5e-06
4914000      1.10e-01      7.59e-05      5.20e-02    3.5e-06
4915000      1.33e-01      5.54e-04      6.25e-02    3.5e-06
4916000      1.04e-01      3.68e-04      4.91e-02    3.5e-06
4917000      1.19e-01      9.13e-04      5.57e-02    3.5e-06
4918000      9.98e-02      9.15e-04      4.68e-02    3.5e-06
4919000      1.23e-01      4.06e-04      5.78e-02    3.5e-06
4920000      1.20e-01      6.66e-04      5.67e-02    3.5e-06
4921000      1.17e-01      1.25e-03      5.47e-02    3.5e-06
4922000      1.10e-01      4.05e-04      5.18e-02    3.5e-06
4923000      1.52e-01      1.18e-03      7.15e-02    3.5e-06
4924000      1.17e-01      7.59e-04      5.52e-02    3.5e-06
4925000      1.07e-01      1.15e-04      5.08e-02    3.4e-06
4926000      1.21e-01      4.35e-04      5.73e-02    3.4e-06
4927000      1.19e-01      1.69e-03      5.55e-02    3.4e-06
4928000      1.19e-01      1.27e-03      5.60e-02    3.4e-06
4929000      1.11e-01      1.15e-03      5.24e-02    3.4e-06
4930000      1.12e-01      1.22e-03      5.25e-02    3.4e-06
4931000      1.04e-01      1.58e-04      4.94e-02    3.4e-06
4932000      1.03e-01      1.36e-03      4.83e-02    3.4e-06
4933000      1.16e-01      1.24e-04      5.52e-02    3.4e-06
4934000      1.13e-01      1.21e-03      5.31e-02    3.4e-06
4935000      1.10e-01      9.49e-04      5.19e-02    3.4e-06
4936000      1.25e-01      4.88e-04      5.94e-02    3.4e-06
4937000      1.08e-01      1.04e-03      5.09e-02    3.4e-06
4938000      1.01e-01      2.94e-04      4.79e-02    3.4e-06
4939000      1.13e-01      1.90e-04      5.39e-02    3.4e-06
4940000      1.22e-01      9.47e-04      5.81e-02    3.4e-06
4941000      1.21e-01      3.00e-04      5.75e-02    3.4e-06
4942000      1.12e-01      7.88e-04      5.31e-02    3.4e-06
4943000      1.00e-01      1.80e-05      4.80e-02    3.4e-06
4944000      1.06e-01      1.85e-04      5.07e-02    3.4e-06
4945000      1.34e-01      3.37e-04      6.42e-02    3.4e-06
4946000      1.12e-01      6.67e-04      5.35e-02    3.4e-06
4947000      1.32e-01      1.65e-03      6.23e-02    3.4e-06
4948000      1.51e-01      1.41e-03      7.17e-02    3.4e-06
4949000      1.14e-01      4.67e-05      5.44e-02    3.4e-06
4950000      1.38e-01      1.81e-03      6.53e-02    3.3e-06
4951000      1.05e-01      5.80e-04      5.03e-02    3.3e-06
4952000      1.19e-01      6.54e-04      5.67e-02    3.3e-06
4953000      1.04e-01      6.47e-04      4.96e-02    3.3e-06
4954000      1.36e-01      3.08e-04      6.54e-02    3.3e-06
4955000      1.20e-01      1.16e-03      5.73e-02    3.3e-06
4956000      1.29e-01      2.48e-03      6.02e-02    3.3e-06
4957000      1.22e-01      5.65e-04      5.86e-02    3.3e-06
4958000      1.20e-01      1.73e-03      5.67e-02    3.3e-06
4959000      1.14e-01      9.01e-05      5.47e-02    3.3e-06
4960000      1.14e-01      6.83e-04      5.46e-02    3.3e-06
4961000      1.15e-01      4.68e-04      5.53e-02    3.3e-06
4962000      1.18e-01      2.47e-04      5.67e-02    3.3e-06
4963000      1.06e-01      8.79e-04      5.05e-02    3.3e-06
4964000      1.09e-01      7.85e-05      5.25e-02    3.3e-06
4965000      1.15e-01      9.37e-06      5.57e-02    3.3e-06
4966000      1.20e-01      8.30e-04      5.77e-02    3.3e-06
4967000      1.11e-01      8.19e-04      5.32e-02    3.3e-06
4968000      9.86e-02      3.69e-04      4.75e-02    3.3e-06
4969000      1.04e-01      1.37e-04      5.04e-02    3.3e-06
4970000      1.14e-01      9.16e-04      5.50e-02    3.3e-06
4971000      1.13e-01      8.04e-04      5.44e-02    3.3e-06
4972000      1.14e-01      1.19e-04      5.51e-02    3.3e-06
4973000      1.21e-01      7.12e-04      5.82e-02    3.3e-06
4974000      1.22e-01      1.80e-03      5.80e-02    3.3e-06
4975000      1.07e-01      9.76e-05      5.17e-02    3.3e-06
4976000      1.18e-01      1.65e-03      5.63e-02    3.3e-06
4977000      1.31e-01      9.25e-05      6.34e-02    3.3e-06
4978000      1.10e-01      2.81e-04      5.33e-02    3.3e-06
4979000      1.18e-01      8.66e-04      5.70e-02    3.3e-06
4980000      1.09e-01      2.59e-04      5.31e-02    3.2e-06
4981000      9.89e-02      7.43e-04      4.78e-02    3.2e-06
4982000      1.01e-01      2.27e-04      4.92e-02    3.2e-06
4983000      1.07e-01      3.39e-04      5.19e-02    3.2e-06
4984000      1.33e-01      1.39e-03      6.40e-02    3.2e-06
4985000      1.09e-01      2.98e-04      5.31e-02    3.2e-06
4986000      1.18e-01      5.23e-04      5.74e-02    3.2e-06
4987000      1.23e-01      1.60e-03      5.89e-02    3.2e-06
4988000      1.07e-01      4.67e-04      5.22e-02    3.2e-06
4989000      1.06e-01      1.08e-04      5.15e-02    3.2e-06
4990000      1.20e-01      4.77e-04      5.83e-02    3.2e-06
4991000      1.00e-01      4.31e-04      4.88e-02    3.2e-06
4992000      1.12e-01      1.81e-04      5.49e-02    3.2e-06
4993000      1.18e-01      1.71e-03      5.68e-02    3.2e-06
